name,cluster,x,y,z,radius,color,weight,variance,frequency
Aromatic,1.0,-1.293558333333333,0.7139249999999999,-12.439775000000001,0.662098758263461,purple,2.0,0.026276007430555873,1.0
Aromatic,2.0,-6.40885,0.5026499999999999,-12.99536666666667,0.5,purple,1.0,0.0,0.5
Aromatic,3.0,-6.211866666666666,0.5328166666666667,-12.59453333333333,0.5,purple,1.0,0.0,0.5
Aromatic,4.0,-4.8101,-0.7019,-13.59356,0.5,purple,1.0,0.0,0.5
HydrogenAcceptor,1.0,-5.3315,-1.56365,-14.13975,0.6036398330758981,orange,2.0,0.01074121499999993,1.0
HydrogenAcceptor,2.0,-5.5016,1.2944,-12.421,0.5,orange,1.0,0.0,0.5
HydrogenAcceptor,3.0,-5.1625,1.157,-12.0766,0.5,orange,1.0,0.0,0.5
HydrogenAcceptor,4.0,0.3511,2.1296,-9.3832,0.5,orange,1.0,0.0,0.5
HydrogenAcceptor,5.0,-0.0328,2.475,-9.4366,0.5,orange,1.0,0.0,0.5
HydrogenAcceptor,6.0,-6.0447,4.4608,-8.2787,0.5,orange,1.0,0.0,0.5
HydrogenDonor,1.0,-7.2338,2.7173,-11.7389,0.5,yellow,1.0,0.0,0.5
HydrogenDonor,2.0,-6.5697,2.6678,-10.9689,0.5,yellow,1.0,0.0,0.5
Hydrophobic,1.0,-6.40885,0.5026499999999999,-12.99536666666667,1.0,green,1.0,0.0,0.5
Hydrophobic,2.0,-6.211866666666666,0.5328166666666667,-12.59453333333333,1.0,green,1.0,0.0,0.5
Hydrophobic,3.0,-4.8101,-0.7019,-13.59356,1.0,green,1.0,0.0,0.5
Hydrophobic,4.0,-1.293558333333333,0.7139249999999999,-12.439775000000001,1.162098758263461,green,2.0,0.026276007430555873,1.0
Hydrophobic,5.0,-1.7888,1.48,-8.519,1.0,green,1.0,0.0,0.5
Hydrophobic,6.0,-1.7936,1.1001,-8.6262,1.0,green,1.0,0.0,0.5
Hydrophobic,7.0,-5.286566666666666,3.8211,-8.602833333333335,1.0,green,1.0,0.0,0.5
