name,cluster,x,y,z,radius,color,weight,variance,frequency
Aromatic,1.0,-1.2990111111111113,1.2329666666666668,-11.9473,0.6358100758321369,purple,3.0,0.01633641524691355,1.0
HydrogenAcceptor,1.0,-10.2995,2.5697,-11.9225,1.030135473251885,orange,3.0,0.14805135333333322,1.0
HydrogenAcceptor,2.0,-14.4221,0.8256666666666667,-11.140500000000001,2.177498180161291,orange,3.0,1.456438455555556,1.0
HydrogenAcceptor,3.0,-4.9442,5.62135,-8.81085,1.9318293002310016,orange,2.0,2.050135144999999,0.6666666666666666
HydrogenAcceptor,4.0,-4.703366666666667,0.041299999999999996,-13.3545,0.6086963865289201,orange,3.0,0.008500835555555544,1.0
HydrogenAcceptor,5.0,0.5217,1.1961,-14.040933333333333,0.7272314409974506,orange,3.0,0.03621352222222233,1.0
HydrogenAcceptor,6.0,0.5634,1.6086999999999998,-10.406983333333333,2.039504451745576,orange,6.0,1.913542188055555,2.0
HydrogenDonor,1.0,-11.195266666666667,1.6415666666666666,-13.711866666666666,1.2399044240080372,yellow,3.0,0.3218706466666667,1.0
HydrogenDonor,2.0,-4.5565,5.23595,-8.018049999999999,1.2247323816416653,yellow,2.0,0.5252370249999998,0.6666666666666666
Hydrophobic,1.0,-12.92973333333333,0.9289499999999998,-13.014116666666666,1.4506630787579076,green,2.0,0.2030972105555558,0.6666666666666666
Hydrophobic,2.0,-14.812811111111111,0.8293888888888891,-10.39048888888889,2.821467028503652,green,3.0,1.675135888888885,1.0
Hydrophobic,3.0,-1.2990111111111113,1.2329666666666668,-11.9473,1.1358100758321368,green,3.0,0.01633641524691355,1.0
Hydrophobic,4.0,-1.2299999999999998,1.4937333333333331,-8.2877,1.1888117522236836,green,3.0,0.024055355555555546,1.0
Hydrophobic,5.0,2.194433333333333,0.3929666666666667,-11.567233333333334,1.1999384155183785,green,3.0,0.02437711999999999,1.0
Hydrophobic,6.0,0.016900000000000002,1.0251,-15.323033333333333,1.1928148968426562,green,3.0,0.024867375555555446,1.0
Hydrophobic,7.0,-3.4650999999999996,5.07915,-7.8199000000000005,2.4820870360744682,green,2.0,2.1965819825000006,0.6666666666666666
Hydrophobic,8.0,-7.403805555555556,0.7723500000000002,-13.218772222222219,1.0813316106754427,green,3.0,0.0036826417901234085,1.0
Hydrophobic,9.0,-5.5926833333333335,3.523025,-10.454541666666666,1.1756586561266544,green,3.0,0.02365283152777786,1.0
