name,cluster,x,y,z,radius,color,weight,variance,frequency
Aromatic,1.0,-9.351166666666666,2.052933333333333,-12.29076666666667,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,2.0,-9.196100000000001,1.901916666666667,-12.18218333333333,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,3.0,-8.613716666666667,1.491166666666667,-11.93295,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,4.0,-8.531199999999998,1.461683333333333,-12.1741,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,5.0,-8.992583333333334,1.501972222222222,-12.267611111111114,0.6079713763795025,purple,3.0,0.006902059567901354,0.2727272727272727
Aromatic,6.0,-8.824933333333334,1.605366666666667,-12.23611666666667,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,7.0,-8.891216666666667,1.595183333333333,-11.96183333333333,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,8.0,-1.4495666666666664,1.0361266666666666,-12.186956666666669,0.6423835295172087,purple,5.0,0.008240244022222237,0.45454545454545453
Aromatic,9.0,-1.3954,0.9454666666666668,-12.02818333333333,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,10.0,-1.656333333333333,1.1071,-12.0693,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,11.0,-1.076083333333333,0.6784500000000001,-11.8085,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,12.0,-1.008966666666667,0.6582333333333333,-12.24226666666667,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,13.0,-0.5612499999999999,1.020216666666667,-11.72951666666667,0.5,purple,1.0,0.0,0.09090909090909091
Aromatic,14.0,-4.9081,1.006633333333333,-11.95435,0.5,purple,1.0,0.0,0.09090909090909091
HydrogenAcceptor,1.0,-13.6491,4.805,-11.2773,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,2.0,-13.2558,5.041,-11.0641,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,3.0,-13.8995,5.4093,-11.2118,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,4.0,-13.5053,4.1051,-10.3712,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,5.0,-13.428,4.2724,-10.8098,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,6.0,-13.9751,3.8237,-11.0648,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,7.0,-12.7461,5.9797,-10.6124,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,8.0,-12.3372,1.8871,-11.1059,0.5,orange,1.0,0.0,0.09090909090909091
HydrogenAcceptor,9.0,-5.7203,-1.2571,-13.8372,0.5,orange,1.0,0.0,0.09090909090909091
