name,cluster,x,y,z,radius,color,weight,variance,frequency
Aromatic,1.0,-5.549273333333334,-0.021661333333333303,-12.949117999999999,1.809904042150162,purple,5.0,1.1304360525608887,1.6666666666666667
Aromatic,2.0,-1.240133333333333,0.5661333333333333,-12.47951666666667,0.5,purple,1.0,0.0,0.3333333333333333
Aromatic,3.0,-10.10356666666667,1.601083333333333,-12.43886666666667,0.5,purple,1.0,0.0,0.3333333333333333
HydrogenAcceptor,1.0,-15.377849999999999,3.2572,-11.085799999999999,0.9167272519286447,orange,2.0,0.1736616025000001,0.6666666666666666
HydrogenAcceptor,2.0,-13.4899,3.3347,-13.3095,0.5,orange,1.0,0.0,0.3333333333333333
HydrogenAcceptor,3.0,0.19393333333333332,2.8602333333333334,-9.189833333333334,1.010594274677393,orange,3.0,0.14646594666666662,1.0
HydrogenAcceptor,4.0,-5.141233333333333,-1.5840000000000003,-13.911000000000001,0.8319968189271965,orange,3.0,0.061277682222222206,1.0
HydrogenAcceptor,5.0,-5.1625,1.157,-12.0766,0.5,orange,1.0,0.0,0.3333333333333333
HydrogenAcceptor,6.0,-9.8097,0.81,-13.473,0.5,orange,1.0,0.0,0.3333333333333333
HydrogenDonor,1.0,-6.5697,2.6678,-10.9689,0.5,yellow,1.0,0.0,0.3333333333333333
HydrogenDonor,2.0,-15.3075,3.664,-11.1426,0.5,yellow,1.0,0.0,0.3333333333333333
Hydrophobic,1.0,-13.22585,4.8701,-14.32515,1.0,green,1.0,0.0,0.3333333333333333
Hydrophobic,2.0,-10.10356666666667,1.601083333333333,-12.43886666666667,1.0,green,1.0,0.0,0.3333333333333333
Hydrophobic,3.0,-17.085,2.988266666666667,-10.5844,1.0,green,1.0,0.0,0.3333333333333333
Hydrophobic,4.0,-1.37955,4.34525,-7.418733333333334,1.1889820347134734,green,2.0,0.035714209444444436,0.6666666666666666
Hydrophobic,5.0,-1.7936,1.1001,-8.6262,1.0,green,1.0,0.0,0.3333333333333333
Hydrophobic,6.0,-5.286566666666666,3.8211,-8.602833333333335,1.0,green,1.0,0.0,0.3333333333333333
Hydrophobic,7.0,-5.549273333333334,-0.021661333333333303,-12.949117999999999,2.309904042150162,green,5.0,1.1304360525608887,1.6666666666666667
Hydrophobic,8.0,-1.240133333333333,0.5661333333333333,-12.47951666666667,1.0,green,1.0,0.0,0.3333333333333333
