name,cluster,x,y,z,radius,color,weight,variance,frequency
Aromatic,1.0,-9.166975,1.2079083333333331,-12.590525,1.288211770886412,purple,2.0,0.6212777957638935,0.6666666666666666
Aromatic,2.0,-2.3315766666666664,1.4748,-11.48893,1.4633203963952552,purple,2.0,0.9279861861111117,0.6666666666666666
HydrogenAcceptor,1.0,-8.49245,2.75425,-9.27905,1.1472466357579627,orange,2.0,0.41892820750000026,0.6666666666666666
HydrogenAcceptor,2.0,-5.9905,3.35365,-8.34685,1.6378372489068906,orange,2.0,1.2946736050000003,0.6666666666666666
HydrogenAcceptor,3.0,-5.8161,4.2948,-11.2043,0.5,orange,1.0,0.0,0.3333333333333333
HydrogenAcceptor,4.0,-14.0233,2.4885,-10.5487,0.5,orange,1.0,0.0,0.3333333333333333
HydrogenAcceptor,5.0,-0.5087666666666667,7.948033333333332,-5.162433333333333,1.9997787681299306,orange,3.0,2.161277133333334,1.0
HydrogenAcceptor,6.0,-2.2432,5.671900000000001,-9.579766666666666,1.9775074329574258,orange,3.0,2.0700704155555547,1.0
HydrogenAcceptor,7.0,-2.9252000000000002,5.678533333333333,-6.851833333333334,1.96748813131676,orange,3.0,2.113050737777778,1.0
HydrogenAcceptor,8.0,-5.41,-1.67255,-14.11995,0.761285944895626,orange,2.0,0.06827034499999977,0.6666666666666666
HydrogenAcceptor,9.0,-6.037699999999999,0.41309999999999997,-13.00045,1.1269184257142237,orange,2.0,0.3930267125,0.6666666666666666
HydrogenAcceptor,10.0,1.12365,1.4174,-11.87135,1.4837706211307595,orange,2.0,0.9678046350000004,0.6666666666666666
HydrogenAcceptor,11.0,0.4007,1.5174,-13.9726,0.5,orange,1.0,0.0,0.3333333333333333
HydrogenAcceptor,12.0,-1.5655000000000001,2.05335,-9.997800000000002,1.282607955811849,orange,2.0,0.6124752124999999,0.6666666666666666
HydrogenAcceptor,13.0,-3.2463,1.1673,-11.9989,0.5,orange,1.0,0.0,0.3333333333333333
HydrogenDonor,1.0,-3.1022,-1.5939,-13.9663,0.8291824266269393,yellow,2.0,0.10836107000000003,0.6666666666666666
HydrogenDonor,2.0,-7.2759,-0.5392,-14.3221,0.5,yellow,1.0,0.0,0.3333333333333333
HydrogenDonor,3.0,-8.49245,2.75425,-9.27905,1.1472466357579627,yellow,2.0,0.41892820750000026,0.6666666666666666
HydrogenDonor,4.0,-6.1633,4.2132,-7.6216,0.5,yellow,1.0,0.0,0.3333333333333333
HydrogenDonor,5.0,-2.3889,6.7933,-5.0172,0.5,yellow,1.0,0.0,0.3333333333333333
Hydrophobic,1.0,-9.166975,1.2079083333333331,-12.590525,1.788211770886412,green,2.0,0.6212777957638935,0.6666666666666666
Hydrophobic,2.0,-15.2713,2.7757,-9.8465,1.0,green,1.0,0.0,0.3333333333333333
Hydrophobic,3.0,-2.3315766666666664,1.4748,-11.48893,1.9633203963952552,green,2.0,0.9279861861111117,0.6666666666666666
Hydrophobic,4.0,-2.1474,2.0354,-8.486,1.0,green,1.0,0.0,0.3333333333333333
Hydrophobic,5.0,0.18419999999999997,1.0513166666666667,-14.660816666666665,1.6898651611406081,green,2.0,0.4759139405555574,0.6666666666666666
Hydrophobic,6.0,1.8752,1.2917,-11.1657,1.0,green,1.0,0.0,0.3333333333333333
