@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
2XE8,ACP,NON-POLYMER,505.208,UFZTZBNSLXELAL-IOSLPCCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(CP(=O)(O)O)O)O)O)N
2Y3I,LA8,NON-POLYMER,427.201,XTWYTFMLZFPYCI-DEGSGYPDSA-N,c1nc(c2c(n1)n(cn2)[C@@H]3[C@H]([C@H]([C@@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
2YBE,LA8,NON-POLYMER,427.201,XTWYTFMLZFPYCI-DEGSGYPDSA-N,c1nc(c2c(n1)n(cn2)[C@@H]3[C@H]([C@H]([C@@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
2ZGV,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
3C39,3PG,NON-POLYMER,186.057,OSJPPGNTCRNQQC-UWTATZPHSA-N,C([C@H](C(=O)O)O)OP(=O)(O)O
3C3A,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
3C3B,CDP,NON-POLYMER,403.176,ZWIADYZPOWUWEW-XVFCMESISA-N,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)OP(=O)(O)O)O)O
3C3C,CDP,NON-POLYMER,403.176,ZWIADYZPOWUWEW-XVFCMESISA-N,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)OP(=O)(O)O)O)O
3ZOZ,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
4AXX,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
4O33,TZN,NON-POLYMER,387.433,VCKUSRYTPJJLNI-CQSZACIVSA-N,COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)[C@H]4CCCO4
5M1R,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
5M3U,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
5M6Z,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
5MXM,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
5NP8,93T,NON-POLYMER,374.232,SJELVUFWTXHLTJ-UHFFFAOYSA-N,Cc1c(c(n2c(n1)cc(n2)c3ccc(cc3)Br)C)CCC(=O)O
5O7D,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
3BIY,01K,NON-POLYMER,994.794,YGZKIOPJGFQDSR-VLHHDIFDSA-N,CC(=O)N[C@H](CCCCNC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O)C(=O)N
3I3J,PEG,NON-POLYMER,106.12,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O
3T92,TCE,NON-POLYMER,250.186,PZBFGYYEXUXCOF-UHFFFAOYSA-N,C(CP(CCC(=O)O)CCC(=O)O)C(=O)O
4BHW,01K,NON-POLYMER,994.794,YGZKIOPJGFQDSR-VLHHDIFDSA-N,CC(=O)N[C@H](CCCCNC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O)C(=O)N
4PZR,COA,NON-POLYMER,767.534,RGJOEKWQDUBAIZ-IBOSZNHHSA-N,CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O
4PZS,ACO,NON-POLYMER,809.571,ZSLZBFCDCINBPY-ZSJPKINUSA-N,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
4PZT,SOP,NON-POLYMER,823.597,GAMKENBUYYJLCQ-NDZSKPAWSA-N,CC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
5BT3,2LO,NON-POLYMER,509.04,GEPYBHCJBORHCE-SFHVURJKSA-N,Cc1c(c(on1)C)c2ccc3c(c2)nc(n3C[C@H](C)N4CCOCC4)CCc5ccc(c(c5)Cl)OC
5KJ2,6TF,NON-POLYMER,536.475,VRVJKILQRBSEAG-LFPIHBKWSA-N,C[C@@H](C(F)(F)F)N(Cc1ccc(cc1)F)C(=O)CN2C(=O)[C@]3(CCc4c3ccc(c4)NC(=O)NC)OC2=O
5LKT,BCO,NON-POLYMER,837.624,CRFNGMNYKDXRTN-CITAKDKDSA-N,CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
5LKU,COA,NON-POLYMER,767.534,RGJOEKWQDUBAIZ-IBOSZNHHSA-N,CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O
5LKX,1VU,NON-POLYMER,823.597,QAQREVBBADEHPA-IEXPHMLFSA-N,CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
5LKZ,COO,NON-POLYMER,835.608,KFWWCMJSYSSPSK-XBTRWLRFSA-N,CC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
5LPK,XDM,NON-POLYMER,318.798,KHTPXNJKROZWBI-UHFFFAOYSA-N,CCc1c(c([nH]c1C(=O)NCc2cccc(c2)Cl)C)C(=O)C
5LPM,71Y,NON-POLYMER,374.861,KVJAGYRUNZONPJ-WMZOPIPTSA-N,CCc1c(c([nH]c1C(=O)N[C@H]2c3cc(ccc3CC[C@@H]2O)Cl)C)C(=O)C
5NU5,99E,NON-POLYMER,366.41,KCGVENSOXCWCNF-UHFFFAOYSA-N,CCc1c(c([nH]c1C(=O)NCc2c(ccc3c2c(ccc3)O)O)C)C(=O)C
6GYR,01K,NON-POLYMER,994.794,YGZKIOPJGFQDSR-VLHHDIFDSA-N,CC(=O)N[C@H](CCCCNC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O)C(=O)N
6PF1,COA,NON-POLYMER,767.534,RGJOEKWQDUBAIZ-IBOSZNHHSA-N,CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O
6PGU,COA,NON-POLYMER,767.534,RGJOEKWQDUBAIZ-IBOSZNHHSA-N,CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O
6V8B,QRY,non-polymer,433.523,GLJNFDHGTNKTJR-HSZRJFAPSA-N,c1ccc(cc1)[C@H](C(=O)c2c[nH]c3c2cccc3)NCCc4ccc(cc4)S(=O)(=O)N
6V8K,COA,NON-POLYMER,767.534,RGJOEKWQDUBAIZ-IBOSZNHHSA-N,CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O
6V8N,QS1,non-polymer,450.535,SEDFZSHSBUXKAC-NIYFSFCBSA-N,C[C@H](CN[C@H](c1ccccc1)C(=O)Nc2ccc(cn2)c3cnn(c3)C)c4ccc(cc4)C#N
6V90,QSD,non-polymer,436.508,ZJGMOHOOSGHFMJ-RUZDIDTESA-N,Cn1cc(cn1)c2ccc(nc2)NC(=O)[C@@H](c3ccccc3)NCCc4ccc(cc4)C#N
7LJE,Y2P,non-polymer,618.554,SWXCHCQCWFXILM-DAXQEMQKSA-N,C[C@@H](C(F)(F)F)N(Cc1ccc(cc1)F)C(=O)CN2C(=O)[C@@]3(C[C@H](c4c3ccc(c4)c5cnn(c5)CC(=O)NC)F)NC2=O
7SS8,C0C,non-polymer,467.988,FKSCOWJURPRAGR-JOCHJYFZSA-N,CNC(=O)c1cccc(c1)CNC(=O)[C@H]2CCCN2C(=O)C3(CCCC3)c4ccc(cc4)Cl
7SSK,C3I,non-polymer,366.453,DKCHMKRLQSFONS-UHFFFAOYSA-N,CN(CC(=O)Nc1ccc(cc1)OC)C(=O)C2(CCCC2)c3ccccc3
7SZQ,ETL,non-polymer,437.922,IDPXNSVWJPGGFG-LJQANCHMSA-N,c1cc(ccc1C2(CCCC2)C(=O)N3CCC[C@@H]3C(=O)Nc4ccc5c(n4)cn[nH]5)Cl
7UGI,N6I,non-polymer,479.959,ZWVZORIKUNOTCS-OAQYLSRUSA-N,Cc1cc(cc2c1nc([nH]2)C3=C(C=CNC3=O)NC[C@H](c4cccc(c4)Cl)O)N5CCOCC5
7VHY,6QI,non-polymer,433.543,DUYFMLONWKDSAB-LJQANCHMSA-N,COc1ccc(cc1)C2(CCCC2)C(=O)N3CCOC[C@@H](C3)Cc4cccc5c4cn[nH]5
7VHZ,6TI,non-polymer,432.515,KRGAGJKQQRBFEC-JOCHJYFZSA-N,COc1ccc(cc1)C2(CCCC2)C(=O)N3CCC[C@@H]3C(=O)Nc4cccc5c4cn[nH]5
7VI0,6YI,non-polymer,482.552,VWZAAFMUYDNGED-OAQYLSRUSA-N,COc1ccc(cc1)C2(CCCC2)C(=O)N3CS(=O)(=O)C[C@@H]3C(=O)Nc4cccc5c4cn[nH]5
8FVF,JHL,non-polymer,534.597,SKDNDJWEBPQKCS-CLHVYKLBSA-N,Cc1c(c(on1)C)c2ccc3c(c2)nc(n3C4CCC(CC4)OC)[C@@H]5CCCC(=O)N5c6ccc(c(c6)F)F
8GZC,KQO,non-polymer,465.52,CCRMEUSDGNVQDG-DYESRHJHSA-N,COc1ccc(cc1)C2(CCCCC2)C(=O)N3C[C@@H](C[C@@H]3C(=O)Nc4ccc5c(n4)cn[nH]5)F
1RDT,570,NON-POLYMER,546.612,ZZCHHVUQYRMYLW-HKBQPEDESA-N,Cc1c(nc(o1)c2ccccc2)CCOc3ccc(cc3)C[C@@H](C(=O)O)Nc4ccccc4C(=O)c5ccccc5
2D82,TTR,NON-POLYMER,227.259,MIGJEXKBUJPKJF-UHFFFAOYSA-N,CC(=O)n1c2ccccc2c3c1C(=O)CCC3
2L84,J28,NON-POLYMER,335.378,UUECJWRVDTUDCB-ISLYRVAYSA-N,Cc1cc(c(cc1/N=N/c2cc(c(cc2N)O)C)S(=O)(=O)O)C
2L85,L85,NON-POLYMER,278.284,CNYMBHPFLJWLJW-BUHFOSPRSA-N,c1cc(ccc1/N=N/c2ccc(cc2)S(=O)(=O)O)O
3P1C,ALY,L-PEPTIDE LINKING,188.224,DTERQYGMUDWYAZ-ZETCQYMHSA-N,CC(=O)NCCCC[C@@H](C(=O)O)N
3P1F,3PF,NON-POLYMER,162.188,GINUUQLRYXHAPB-UHFFFAOYSA-N,CN1Cc2ccccc2NC1=O
3SVH,KRG,NON-POLYMER,261.273,GAMMHRRBGXCHRX-UHFFFAOYSA-N,CCOc1cc(cc(c1)C(=O)O)c2c(noc2C)C
4A9K,TYL,NON-POLYMER,151.163,RZVAJINKPMORJF-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)O
4NR4,2LK,NON-POLYMER,337.803,WPKUYRYYDUHEAQ-UHFFFAOYSA-N,Cc1c(c(on1)C)c2ccc3c(c2)ncn3Cc4ccc(cc4)Cl
4NR5,2LL,NON-POLYMER,430.542,ZVYCZICBBIUVHC-UHFFFAOYSA-N,Cc1c(c(on1)C)c2ccc3c(c2)nc(n3CCN4CCOCC4)CCc5ccccc5
4NR6,2LN,NON-POLYMER,468.585,YKNAKDFZAWQEEO-LJQANCHMSA-N,CCC(=O)N1CCOc2c(cc(cc2OC[C@@H]3CCCN(C3)C)c4ccc(c(c4)OC)OC)C1
4NR7,2LO,NON-POLYMER,509.04,GEPYBHCJBORHCE-SFHVURJKSA-N,Cc1c(c(on1)C)c2ccc3c(c2)nc(n3C[C@H](C)N4CCOCC4)CCc5ccc(c(c5)Cl)OC
4NYV,15E,NON-POLYMER,241.085,FZPAKYJRNKYQBY-UHFFFAOYSA-N,CN1Cc2cc(ccc2NC1=O)Br
4NYW,2O3,NON-POLYMER,378.467,XBNNWBHEMSYHTJ-OAHLLOKOSA-N,C[C@@H]1C(=O)Nc2cccc(c2N1)C(=O)NCCCN3CCCc4c3cccc4
4NYX,2O4,NON-POLYMER,408.493,FBGWKDHQIRVFSD-OAHLLOKOSA-N,C[C@@H]1C(=O)Nc2cccc(c2N1)C(=O)NCCCN3CCCc4c3cc(cc4)OC
4OUF,PEG,NON-POLYMER,106.12,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O
4TQN,UL4,NON-POLYMER,327.331,GFOBMGVVDGTGAJ-UHFFFAOYSA-N,CCOc1ccc(cc1NC(=O)c2cccc(c2)C(=O)O)C(=O)C
4TS8,XZ8,NON-POLYMER,255.272,HCHHWOYUIPSLJH-UHFFFAOYSA-N,CC1=C(C(=O)NN1)c2cn(c3c2cccc3)C(=O)C
4WHU,3OT,NON-POLYMER,469.575,ZSTNBLSPAMZIQD-UHFFFAOYSA-N,COC1=CC(=CC=CC1=O)c2ccc3c(c2)nc(n3CCN4CCOCC4)CCc5ccccc5
4YK0,986,NON-POLYMER,176.215,BBPWQLMHOSRDMA-SSDOTTSWSA-N,C[C@@H]1CC(=O)Nc2ccccc2N1
5CGP,53W,NON-POLYMER,460.568,RQFUKBAHMUVXDA-UHFFFAOYSA-N,Cc1c(c(on1)C)c2ccc3c(c2)nc(n3CCN4CCOCC4)CCc5ccc(cc5)OC
5DBM,58N,NON-POLYMER,298.383,HPSNXSAYALRMQW-LLVKDONJSA-N,C[C@@H]1CC(=O)Nc2cccc(c2N1)c3cnn(c3)C(C)(C)C
5EIC,5J5,NON-POLYMER,433.844,VKZZMWQUZNYGMS-ISLYRVAYSA-N,c1cc(ccc1/N=N/c2ccc(c(c2)S(=O)(=O)O)NC(=O)CCl)S(=O)(=O)O
5ENG,5QN,NON-POLYMER,467.514,HFLCQGIXUOKAGP-UHFFFAOYSA-N,CCOc1ccc(cc1NC(=O)c2ccc(c(c2)C(=O)OC)OCCN3CCN=CC3)C(=O)C
5EP7,5QR,NON-POLYMER,272.256,BLNCOMMFECMGRC-UHFFFAOYSA-N,CN1C=C(C=CC1=O)C(=O)Nc2cccc(c2)C(=O)O
5H85,5XS,NON-POLYMER,297.269,NEJKFBOKJSVKCS-UHFFFAOYSA-N,COC(=O)c1cccc(c1)C(=O)Nc2c3c(nc[nH]3)ncn2
5I83,68Y,NON-POLYMER,296.364,ORPRVEZBBPKRRY-CHWSQXEVSA-N,C[C@@H]1CC(=O)Nc2ccc(cc2N1)O[C@H](C)c3ccccc3
5I86,69A,NON-POLYMER,309.362,NUBAPEXWNUTLEU-GFCCVEGCSA-N,C[C@@H]1CC(=O)Nc2cccc(c2N1)C(=O)NCc3ccccc3
5I89,69B,NON-POLYMER,346.426,RUOHSEWJRWMCPQ-GFCCVEGCSA-N,C[C@@H]1CC(=O)Nc2cccc(c2N1)c3ccc4c(c3)c(nn4C)C5CC5
5I8B,69F,NON-POLYMER,358.433,XKIQUMIGIBMUJB-MRXNPFEDSA-N,C[C@@H]1CC(=O)Nc2cccc(c2N1)c3cccc(c3)OCc4ccccc4
5I8G,69E,NON-POLYMER,386.45,BFTKDWYIRJGJCA-CYBMUJFWSA-N,C[C@@H]1CC(=O)Nc2cccc(c2N1)c3ccc4c(c3)c(nn4C)c5cnn(c5)C
5J0D,6F9,NON-POLYMER,481.584,CUJLWYCUPPPASA-NRFANRHFSA-N,CCC(=O)N1CCOc2c(cc(cc2C(=O)N[C@H]3CCCN(C3)C)c4cc(cc(c4)OC)OC)C1
5KTU,6XB,NON-POLYMER,256.303,ZXIJCVCJLDGJRX-UHFFFAOYSA-N,CC(=O)N1CCc2c(c(n[nH]2)Nc3ccccc3)C1
5KTW,6XG,NON-POLYMER,395.498,KDQSAWDSOXZXES-UHFFFAOYSA-N,CC(C)NC(=O)c1cccc(c1)Nc2c3c(n(n2)CC4CC4)CCN(C3)C(=O)C
5KTX,6XH,NON-POLYMER,424.471,NKOJNOBJGYTLLZ-KRWDZBQOSA-N,CC(=O)N1CCc2c(c(nn2[C@H]3CCOC3)Nc4ccc(cc4F)c5cnn(c5)C)C1
