@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
5O11,3NG,NON-POLYMER,349.77,MUOKSQABCJCOPU-UHFFFAOYSA-N,c1cc(cc(c1)Cl)Nc2c3ccncc3c4ccc(cc4n2)C(=O)O
5O12,1RO,NON-POLYMER,351.445,XOLMRFUGOINFDQ-MHWRWJLKSA-N,c1cc2cc(ccc2nc1)/C=C/3\C(=O)N=C(S3)NCc4cccs4
5O13,9G5,NON-POLYMER,461.94,KGBPLKOPSFDBOX-CJLVFECKSA-N,CN1CCCN(CC1)C(=O)c2cccc(c2)c3ccc(o3)/C=C/4\c5cc(ccc5NC4=O)Cl
5TEL,7AJ,NON-POLYMER,453.964,XVPNLCRXVSZQCC-UHFFFAOYSA-N,CN1CCN(CC1)CCn2cc(c3c2cc(c(c3)OC)OC)c4cc5c(ccnc5[nH]4)Cl
5TEX,7AU,NON-POLYMER,432.945,LGVBWTYRZTXNEO-UHFFFAOYSA-N,Cn1c(c(c2c1nccc2Cl)c3ccc(cc3)CO)c4ccc(cc4)N5CCNCC5
5TOE,7GK,NON-POLYMER,303.361,NVTWXXPKCOGVMK-UHFFFAOYSA-N,c1cc(ccc1c2cc3c(ccnc3[nH]2)C#N)N4CCNCC4
5TUR,7LK,NON-POLYMER,317.388,UAVOZSIHGYSYEZ-UHFFFAOYSA-N,Cn1c(cc2c1nccc2C#N)c3ccc(cc3)N4CCNCC4
5V80,971,NON-POLYMER,392.458,WPAGZAPRFWIYJS-UHFFFAOYSA-N,CN1CCN(CC1=O)c2cc3c(cn2)[nH]nc3c4cccc(n4)N5CCNCC5
5V82,96Y,NON-POLYMER,407.419,OIZRMKSUYVZCDN-OAHLLOKOSA-N,Cc1cncc(n1)c2cc3c(cn2)cnn3c4cccc(n4)[C@H]5CNCCC5(F)F
5VUA,8GX,NON-POLYMER,390.435,GZVLKFFYCJUAPT-JMIUGGIZSA-N,COc1ccc2c(c1CN3CCNCC3)O/C(=C\c4c[nH]c5c4ccnc5)/C2=O
5VUB,8GU,NON-POLYMER,390.435,SNFXRDPAATZIPK-ODLFYWEKSA-N,COc1ccc2c(c1CN3CCNCC3)O/C(=C\c4c[nH]c5c4nccc5)/C2=O
5VUC,8GR,NON-POLYMER,389.447,ZSHOEUJOJHPBFX-MTJSOVHGSA-N,COc1ccc2c(c1CN3CCNCC3)O/C(=C\c4c[nH]c5c4cccc5)/C2=O
6AYD,C2J,NON-POLYMER,293.32,RXQXACYMRVINQU-UHFFFAOYSA-N,c1cc(ccc1c2ccc3c(c2)n[nH]c3NC(=O)C4CC4)O
6BSK,MVG,NON-POLYMER,373.408,RJXWGPDMMDILGJ-UHFFFAOYSA-N,CC(C)Nc1ccc2cnn(c2c1)c3cncc(n3)c4ccc(cc4)C(=O)O
6KZI,RTX,NON-POLYMER,344.878,GYBXAGDWMCJZJK-UHFFFAOYSA-N,CCN(CC)CCCCN1c2ccccc2Oc3c1cc(cc3)Cl
6L11,E2C,non-polymer,358.905,UVWATVYWPWOHHD-UHFFFAOYSA-N,CCN(CC)CCCCCN1c2ccccc2Oc3c1cc(cc3)Cl
6L12,E2R,non-polymer,328.836,MPTVFYKUPILTGI-CTYIDZIISA-N,c1ccc2c(c1)N(c3cc(ccc3O2)Cl)CC4CCC(CC4)N
6L13,E2F,non-polymer,328.836,FAAYNSPZJRWJJC-UHFFFAOYSA-N,c1ccc2c(c1)N(c3cc(ccc3O2)Cl)CCC4CCNCC4
6L14,E2L,non-polymer,342.862,WQNGMCVEBYRHCN-HNNXBMFYSA-N,c1ccc2c(c1)N(c3cc(ccc3O2)Cl)CCC[C@@H]4CCCNC4
6L15,E2O,non-polymer,343.85,AIRHAMAPWMWFAI-AWEZNQCLSA-N,c1cc2c(cc1Cl)N(c3ccncc3O2)CCC[C@@H]4CCCNC4
6L16,E2U,non-polymer,372.892,JTIZNTMOQMLDDF-UHFFFAOYSA-N,c1cc2c(cc1Cl)N(c3ccncc3O2)CCC4CCN(CC4)CCN
6L17,E2X,non-polymer,358.865,BAZHJGICWCQPTH-ZDUSSCGKSA-N,c1cncc2c1N(c3cc(c(cc3O2)N)Cl)CCC[C@@H]4CCCNC4
6MT0,JYG,NON-POLYMER,403.477,WPKXXVMGORDACP-GFCCVEGCSA-N,C[C@@H]1c2c(cc([nH]2)c3cccc4c3N=C(N(C4=O)C5(CC5)C)NC6(CC6)C)C(=O)N1
6NO8,KUY,NON-POLYMER,447.505,JEVIKKKBDOXJFA-NSHDSACASA-N,Cn1c(c(cn1)NC(=O)c2c(sc(n2)c3c(cccc3F)F)N)N4CCC[C@@H](CC4)N
6NO9,KUV,NON-POLYMER,465.495,NHXVGMQFCYBLTL-ZWNOBZJWSA-N,Cn1c(c(cn1)NC(=O)c2c(sc(n2)c3c(cccc3F)F)N)N4CC[C@H]([C@@H](CC4)F)N
6PCW,O97,NON-POLYMER,342.435,QYQDTYWXMRWCEU-UHFFFAOYSA-N,c1cc(c2cc(sc2c1)C(=O)N)c3ccc(s3)C(=O)NC4CC4
6PDI,OCJ,NON-POLYMER,407.509,SDZHQRUPXPKDOD-UHFFFAOYSA-N,c1cc(cc(c1)N)CNC(=O)c2ccc(s2)c3cccc4c3cc(s4)C(=O)N
6PDN,OD4,NON-POLYMER,360.451,PPVOHCUEWCXUEU-UHFFFAOYSA-N,c1cc(c2cc(sc2c1)C(=O)O)c3ccc(s3)C(=O)NCCCN
6PDO,OD1,NON-POLYMER,359.466,FMTKEOGINPLCJD-UHFFFAOYSA-N,c1cc(c2cc(sc2c1)C(=O)N)c3ccc(s3)C(=O)NCCCN
6PDP,OBY,NON-POLYMER,356.462,VAHDZEQDAMISFZ-UHFFFAOYSA-N,CC(=O)Nc1cc2c(cccc2s1)c3ccc(s3)C(=O)NC4CC4
6QXK,JKW,NON-POLYMER,484.558,IOLWBWFVDOMCKD-UHFFFAOYSA-N,CN1CCC(CC1)CNC2=NC(=O)C(=S2)Cc3csc(n3)c4ccc(cc4)OC(F)(F)F
6VRU,ROY,non-polymer,367.273,LYLJXIKZRAZYFB-UHFFFAOYSA-N,c1c(c2c(c(n(c2nc1C(=O)N)CC3CCNCC3)C4CC4)Cl)Cl
6VRV,WFY,non-polymer,324.781,HDYFVAJZXGMYBL-VFZGTOFNSA-N,Cc1cn(c2c1c(cc(n2)C(=O)N)Cl)[C@@H](C)[C@@]3(CCNC3)F
6YKD,OWB,non-polymer,389.45,KUZQQGDXOKMLJL-QGZVFWFLSA-N,CC(=O)Nc1cccc(c1)Oc2cc(nc(n2)c3ccncc3)[C@@H]4CCCNC4
7QB2,A7X,non-polymer,294.305,HPSKLFWGMXKJLX-RIYZIHGNSA-N,CN1c2cc(ccc2/C(=C\c3ccc(cc3)C(=O)O)/C1=O)N
7QFM,AY3,non-polymer,265.263,YILTUWKDVMACDH-UKTHLTGXSA-N,c1ccc2c(c1)/C(=C\c3ccc(cc3)C(=O)O)/C(=O)N2
7XSV,I4M,non-polymer,355.431,WTBWDBYLOIJUON-UHFFFAOYSA-N,CN1CCCCN2c3ccncc3Oc4c2cc(cc4)OCCOCC1
7Z6U,IJB,non-polymer,280.278,ZHACTBVJLNRYNH-NTUHNPAUSA-N,c1cc(ccc1/C=C/2\c3ccc(cc3NC2=O)N)C(=O)O
7ZUN,JYO,non-polymer,415.408,WTGCKCDNZFLRCX-INIZCTEOSA-N,c1ccc(cc1)c2c(cc3n2[C@H](CN=C3O)CCN)c4cccc(c4)OC(F)(F)F
8AFR,M0F,non-polymer,268.264,AVYRIDIODQDKPX-UHFFFAOYSA-N,c1cc(ccc1Cc2coc3c2ccc(c3)O)C(=O)O
8R10,XGQ,non-polymer,240.254,OCQXHCJFSAZJGC-UHFFFAOYSA-N,c1cc(ccc1/C=C\c2ccc(cc2)O)C(=O)O
8R18,XGK,non-polymer,240.254,OCQXHCJFSAZJGC-UHFFFAOYSA-N,c1cc(ccc1/C=C/c2ccc(cc2)O)C(=O)O
8R1N,XIT,non-polymer,242.27,WOXPALUGMQGUKB-UHFFFAOYSA-N,c1cc(ccc1CCc2ccc(cc2)O)C(=O)O
8R1P,XIP,non-polymer,239.269,XLNJCEOZYNLROH-UHFFFAOYSA-N,c1cc(ccc1C=Cc2ccc(cc2)N)C(=O)O
8R1T,XIJ,non-polymer,241.285,NREZGNFGGZQWII-UHFFFAOYSA-N,c1cc(ccc1CCc2ccc(cc2)N)C(=O)O
2WH0,PGE,NON-POLYMER,150.173,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O
5LIH,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
4EF4,C2E,NON-POLYMER,690.411,PKFDLKSEZWEFGL-MHARETSRSA-N,c1nc2c(n1[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@@](=O)(O[C@@H]5[C@@H](CO[P@@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6N=C(NC7=O)N)O)O)N=C(NC2=O)N
4EMT,C2E,NON-POLYMER,690.411,PKFDLKSEZWEFGL-MHARETSRSA-N,c1nc2c(n1[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@@](=O)(O[C@@H]5[C@@H](CO[P@@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6N=C(NC7=O)N)O)O)N=C(NC2=O)N
4F5D,C2E,NON-POLYMER,690.411,PKFDLKSEZWEFGL-MHARETSRSA-N,c1nc2c(n1[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@@](=O)(O[C@@H]5[C@@H](CO[P@@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6N=C(NC7=O)N)O)O)N=C(NC2=O)N
4F5E,EPE,NON-POLYMER,238.305,JKMHFZQWWAIEOD-UHFFFAOYSA-N,C1CN(CCN1CCO)CCS(=O)(=O)O
4F5Y,C2E,NON-POLYMER,690.411,PKFDLKSEZWEFGL-MHARETSRSA-N,c1nc2c(n1[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@@](=O)(O[C@@H]5[C@@H](CO[P@@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6N=C(NC7=O)N)O)O)N=C(NC2=O)N
4F9G,C2E,NON-POLYMER,690.411,PKFDLKSEZWEFGL-MHARETSRSA-N,c1nc2c(n1[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@@](=O)(O[C@@H]5[C@@H](CO[P@@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6N=C(NC7=O)N)O)O)N=C(NC2=O)N
4KSY,1SY,NON-POLYMER,674.411,XRILCFTWUCUKJR-INFSMZHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6NC(=NC7=O)N)O)O)O)N
4LOH,1SY,NON-POLYMER,674.411,XRILCFTWUCUKJR-INFSMZHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6NC(=NC7=O)N)O)O)O)N
4LOI,1YC,NON-POLYMER,674.411,BQZWXNITEWDGCM-INFSMZHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@H]4[C@@H]([C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6N=C(NC7=O)N)O)O)O)N
4QXO,1YE,NON-POLYMER,282.291,XGOYIMQSIKSOBS-UHFFFAOYSA-N,Cc1ccc2c(c1C)Oc3c(cccc3C2=O)CC(=O)O
4QXP,1YE,NON-POLYMER,282.291,XGOYIMQSIKSOBS-UHFFFAOYSA-N,Cc1ccc2c(c1C)Oc3c(cccc3C2=O)CC(=O)O
4QXQ,1YE,NON-POLYMER,282.291,XGOYIMQSIKSOBS-UHFFFAOYSA-N,Cc1ccc2c(c1C)Oc3c(cccc3C2=O)CC(=O)O
4QXR,1YE,NON-POLYMER,282.291,XGOYIMQSIKSOBS-UHFFFAOYSA-N,Cc1ccc2c(c1C)Oc3c(cccc3C2=O)CC(=O)O
5BQX,4UR,NON-POLYMER,674.411,FAFONCPHZLORMH-INFSMZHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@H]4[C@@H]([C@H](O3)COP(=O)(O[C@@H]5[C@@H](COP(=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6N=C(NC7=O)N)O)O)N
6CFF,2BA,NON-POLYMER,658.412,PDXMFTWFFKBFIN-XPWFQUROSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@](=O)(O[C@@H]5[C@@H](CO[P@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6ncnc7N)O)O)N
6CY7,2BA,NON-POLYMER,658.412,PDXMFTWFFKBFIN-XPWFQUROSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@](=O)(O[C@@H]5[C@@H](CO[P@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6ncnc7N)O)O)N
6DNK,1SY,NON-POLYMER,674.411,XRILCFTWUCUKJR-INFSMZHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6NC(=NC7=O)N)O)O)O)N
6DXG,HGJ,NON-POLYMER,432.475,NMXJYHHOVIHSBO-FQEVSTJZSA-N,CCn1c(cc(n1)C)C(=O)Nc2nc3cc(ccc3n2C[C@@H](c4ccccc4)O)C(=O)N
6DXL,HG4,NON-POLYMER,678.744,ICZSAXDKFXTSGL-UHFFFAOYSA-N,CCn1c(cc(n1)C)C(=O)Nc2nc3cc(ccc3n2CCCCn4c5ccc(cc5nc4NC(=O)c6cc(nn6CC)C)C(=O)N)C(=O)N
6MX3,K5P,NON-POLYMER,429.508,VLZBEPGIJKIYGT-BJKOFHAPSA-N,CC(C)(C)c1ccc(cc1)N2[C@@H]([C@H](c3ccccc3C2=O)C(=O)O)c4ccc(cc4)OC
6MXE,K5S,NON-POLYMER,523.98,JAIAHSWXASHNQH-CCLHPLFOSA-N,CC(C)(C)c1ccc(cc1Cl)N2[C@@H]([C@H](c3ccc(cc3C2=O)F)CC(=O)O)c4ccc5c(c4)OCCO5
6O8B,BX7,NON-POLYMER,591.468,VAVXGGRQQJZYBL-UHFFFAOYSA-N,c1cc(cc(c1)NC(=O)N2CCCC2)Nc3ncc(c(n3)NCCCNC(=O)c4cccs4)I
6O8C,BX7,NON-POLYMER,591.468,VAVXGGRQQJZYBL-UHFFFAOYSA-N,c1cc(cc(c1)NC(=O)N2CCCC2)Nc3ncc(c(n3)NCCCNC(=O)c4cccs4)I
6S26,KT2,NON-POLYMER,673.423,UTYHBKZTJXGVRM-NFASUMMFSA-N,c1cn(c2c1c(ncn2)N)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6N=C(NC7=O)N)O)O)O
6S27,KT8,NON-POLYMER,676.402,VSWSFOHKUMIXAS-XBNNLADJSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6N=C(NC7=O)N)O)O)F)N
6S86,C2E,NON-POLYMER,690.411,PKFDLKSEZWEFGL-MHARETSRSA-N,c1nc2c(n1[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@@](=O)(O[C@@H]5[C@@H](CO[P@@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6N=C(NC7=O)N)O)O)N=C(NC2=O)N
6UKM,QAD,non-polymer,294.323,APCLRHPWFCQIMG-UHFFFAOYSA-N,COc1cc2cc(sc2cc1OC)C(=O)CCC(=O)O
6UKU,QAV,non-polymer,568.658,SSYYPCWAUQMVJQ-UHFFFAOYSA-N,COc1cc2c(cc1CCCc3cc4cc(sc4cc3OC)C(=O)CCC(=O)O)cc(s2)C(=O)CCC(=O)O
6UKV,QB1,non-polymer,600.657,MOWNOLNTSQPEPP-UHFFFAOYSA-N,COc1cc2cc(sc2cc1OCCCOc3cc4cc(sc4cc3OC)C(=O)CCC(=O)O)C(=O)CCC(=O)O
6UKW,QB7,non-polymer,618.647,RIRVHDJGGWFHBP-UHFFFAOYSA-N,COc1cc2cc(sc2cc1OCCCOc3c(cc4c(c3F)cc(s4)C(=O)CCC(=O)O)OC)C(=O)CCC(=O)O
6UKX,QBA,non-polymer,600.657,HFISEICXICVHGH-UHFFFAOYSA-N,COc1cc2cc(sc2cc1OCCCOc3cc4c(cc3OC)cc(s4)C(=O)CCC(=O)O)C(=O)CCC(=O)O
6UKY,QBD,non-polymer,568.658,FAUOOVCIHNKOFE-UHFFFAOYSA-N,COc1cc(c2cc(sc2c1)C(=O)CCC(=O)O)CCCc3cc4c(cc3OC)cc(s4)C(=O)CCC(=O)O
6UKZ,QBG,non-polymer,604.621,TYWKGFXEWNXHOE-UHFFFAOYSA-N,COc1cc2c(cc1OCCOc3c(cc4c(c3F)cc(s4)C(=O)CCC(=O)O)OC)cc(s2)C(=O)CCC(=O)O
6UL0,QBJ,non-polymer,582.641,UVEPEZVZXOBRFP-ARJAWSKDSA-N,COc1cc2c(cc1/C=C\COc3cc4cc(sc4cc3OC)C(=O)CCC(=O)O)cc(s2)C(=O)CCC(=O)O
6XF3,V5V,non-polymer,746.6,YQSAUMRQALUWNS-VUCARUFASA-N,c1nc2c3c(n1)n(cn3)[C@H]4[C@@H]([C@H]5[C@H](O4)CO[P@](=O)(O[C@@H]6[C@@H](CO[P@@](=O)(O5)S)O[C@H]([C@@H]6F)n7cnc8c7ncnc8NC/C=C/CN2)S)F
6XF4,V5V,non-polymer,746.6,YQSAUMRQALUWNS-VUCARUFASA-N,c1nc2c3c(n1)n(cn3)[C@H]4[C@@H]([C@H]5[C@H](O4)CO[P@](=O)(O[C@@H]6[C@@H](CO[P@@](=O)(O5)S)O[C@H]([C@@H]6F)n7cnc8c7ncnc8NC/C=C/CN2)S)F
6XNP,V67,non-polymer,345.26,WEBVQIJGIZVRGA-UHFFFAOYSA-N,c1cc(nnc1C(=O)Nc2cc(c(cc2C(=O)O)F)F)n3ccnc3
6Y99,1SY,NON-POLYMER,674.411,XRILCFTWUCUKJR-INFSMZHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6NC(=NC7=O)N)O)O)O)N
6YDB,GGF,non-polymer,694.393,RKBIDRCIXOIYKC-MJIGAOGXSA-N,c1nc2c(n1[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H](COP(=O)(O4)O)O[C@H]([C@@H]5F)n6cnc7c6N=C(NC7=O)N)O)F)N=C(NC2=O)N
6YDZ,4BW,NON-POLYMER,674.411,RFCBNSCSPXMEBK-INFSMZHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H](COP(=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6N=C(NC7=O)N)O)O)N
6YEA,OOE,non-polymer,678.393,BFQVZDRNJPTWKS-ZVCHIEIFSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H](COP(=O)(O4)O)O[C@H]([C@@H]5F)n6cnc7c6N=C(NC7=O)N)O)F)N
6YWA,PWB,non-polymer,680.475,ACFLUKTZBKNITE-VIORMFSVSA-P,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H](COP(=O)(O4)S)O[C@H]([C@@H]5F)n6cnc7c6ncnc7[NH3+])O)F)[NH3+]
6YWB,PWB,non-polymer,680.475,ACFLUKTZBKNITE-VIORMFSVSA-P,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H](COP(=O)(O4)S)O[C@H]([C@@H]5F)n6cnc7c6ncnc7[NH3+])O)F)[NH3+]
6Z0Z,M8T,non-polymer,662.394,LMPBRGUYJGJYOI-QPMBAPTHSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H](COP(=O)(O4)O)O[C@H]([C@@H]5F)n6cnc7c6ncnc7N)O)F)N
6Z15,2BA,NON-POLYMER,658.412,PDXMFTWFFKBFIN-XPWFQUROSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@](=O)(O[C@@H]5[C@@H](CO[P@](=O)(O4)O)O[C@H]([C@@H]5O)n6cnc7c6ncnc7N)O)O)N
7A90,R4T,non-polymer,696.541,IAOSONHXVQMOMS-WLDRUBBVSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)CO[P@](=O)(O[C@@H]5[C@@H](CO[P@](=O)(O4)S)O[C@H]([C@@H]5F)n6cnc7c6ncnc7[NH3+])S)F)[NH3+]
7KVX,X5J,non-polymer,648.546,DXJHOSYLPZBMEZ-FEFYGENMSA-N,c1cncnc1N[C@@H]2C[C@@H]3CO[P@](=O)(O[C@@H]4[C@@H]([C@@H](CO[P@](=O)(O[C@H]3C2)S)O[C@H]4n5cnc6c5N=C(NC6=O)N)O)S
7KVZ,X5D,non-polymer,617.4,IQDCEFNXFAZHCY-SECPXAEJSA-N,c1cncnc1O[C@@H]2C[C@@H]3COP(=O)(O[C@@H]4[C@@H]([C@@H](COP(=O)(O[C@H]3C2)O)O[C@H]4n5cnc6c5N=C(NC6=O)N)O)O
7KW1,X4M,non-polymer,649.531,OYKBZTYSLUEHAP-FEFYGENMSA-N,c1cncnc1O[C@@H]2C[C@@H]3CO[P@](=O)(O[C@@H]4[C@@H]([C@@H](CO[P@](=O)(O[C@H]3C2)S)O[C@H]4n5cnc6c5N=C(NC6=O)N)O)S
7MHC,ZEV,non-polymer,708.509,YSUIQYOGTINQIN-CLMXYZJCSA-L,c1nc(c2c(n1)n(cn2)[C@H]3[C@H]([C@H]4[C@H](O3)CO[P@@](=S)(O[C@@H]5[C@@H]([C@@H](CO[P@@](=S)(O4)[O-])O[C@H]5n6cnc7c6N=C(NC7=O)N)F)[O-])F)N
7OB3,V7E,non-polymer,658.412,PDXMFTWFFKBFIN-SVHUXIIHSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H](COP(=O)(O4)O)O[C@H]([C@H]5O)n6cnc7c6ncnc7N)O)O)N
7Q3B,8SC,non-polymer,644.404,AGXHTOKVTXUJHH-HZQZQDQHSA-N,c1nc(c2c(n1)n(cn2)[C@@H]3CO[C@H]4[C@H]3OP(=O)(OC[C@@H]5[C@H]([C@H]([C@@H](O5)n6cnc7c6ncnc7N)F)OP(=O)(OC4)O)O)N
7Q85,98F,non-polymer,658.405,ZKWIHCLAWIBCNH-FAOXOZTKSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H](/C=C/P(=O)(O4)O)O[C@H]([C@@H]5F)n6cnc7c6ncnc7N)O)F)N
7R4H,GTP,NON-POLYMER,523.18,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
7SHO,9UH,non-polymer,674.411,XRILCFTWUCUKJR-SOFRMEQTSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6N=C(NC7=O)N)O)O)O)N
7SHP,9UR,non-polymer,674.411,XRILCFTWUCUKJR-BPNBKBNUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6NC(=NC7=O)N)O)O)O)N
7SII,1SY,NON-POLYMER,674.411,XRILCFTWUCUKJR-INFSMZHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@@H]([C@@H](COP(=O)(O4)O)O[C@H]5n6cnc7c6NC(=NC7=O)N)O)O)O)N
7SSM,B7L,non-polymer,336.302,BICDHWPHEXMVAT-UHFFFAOYSA-N,c1cc2cc(oc2c(c1)C(=O)O)CNC(=O)c3cnn4c3nccc4
7T9U,GD2,non-polymer,394.427,FUJSVEJZTWYXMY-ZDUSSCGKSA-N,CCn1c(cc(n1)C)C(=O)Nc2nc3cc(cc4c3n2[C@H](CO4)CC=C)C(=O)N
7T9V,GC0,non-polymer,736.78,NXSXSRGBZKGELX-QFIPXVFZSA-N,CCn1c(cc(n1)C)C(=O)Nc2nc3cc(cc(c3n2CCC[C@H]4COc5cc(cc6c5n4c(n6)NC(=O)c7cc(nn7CC)C)C(=O)N)OC)C(=O)N
7X9P,A8A,non-polymer,694.447,IYWSPLCFUFZLKK-UHFFFAOYSA-N,COc1cc2c(cc1OCCCOc3cc4cc([se]c4cc3OC)C(=O)CCC(=O)O)cc([se]2)C(=O)CCC(=O)O
7X9Q,A9X,non-polymer,369.271,BWQHPFYQJHFPHN-SECBINFHSA-N,CC[C@H](CC(=O)c1cc2cc(c(cc2[se]1)OC)OC)C(=O)O
7ZKU,JLU,non-polymer,658.43,MBBQTFXWIHOYHK-HRPBTLETSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@H]5C[C@@H](C[C@@H]5COP(=O)(O4)O)n6cnc7c6NC(=NC7=O)N)O)F)N
7ZV0,K1C,non-polymer,660.421,VVYHCAAXASVXER-PBMJJGOWSA-N,c1nc(c2c(n1)n(cn2)[C@@H]3C[C@@H]4COP(=O)(O[C@@H]5[C@@H](COP(=O)(O[C@H]4[C@H]3F)O)O[C@H]([C@@H]5F)n6cnc7c6ncnc7N)O)N
7ZVK,K1L,non-polymer,659.415,SOEFHQXFHXZBEJ-FAWVPDCCSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O[C@@H]5[C@H](C[C@H]([C@@H]5O)n6cnc7c6NC=NC7=O)COP(=O)(O4)O)O)F)N
7ZWL,K43,non-polymer,658.448,WIKMGYCWQYAWTF-SSMVINTDSA-N,c1nc(c2c(n1)n(cn2)[C@@H]3C[C@@H]4COP(=O)(O[C@@H]5[C@H](C[C@H]([C@@H]5F)n6cnc7c6ncnc7N)COP(=O)(O[C@H]4[C@H]3F)O)O)N
7ZXB,KAX,non-polymer,642.431,GDZZWFCZGHMWGL-DRCAKWDSSA-N,c1nc(c2c(n1)n(cn2)[C@@H]3C[C@@H]4COP(=O)(O[C@H]5C[C@@H](O[C@@H]5COP(=O)(O[C@H]4[C@H]3F)O)n6cnc7c6ncnc7N)O)N
