@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
7VM6,7R8,non-polymer,186.21,ULKSSXOMKDEKPC-UHFFFAOYSA-N,[H]/N=C(\c1ccc2cc(ccc2c1)O)/N
7VM7,7RF,non-polymer,347.371,MQQNFDZXWVTQEH-UHFFFAOYSA-N,[H]/N=C(\c1ccc2cc(ccc2c1)OC(=O)c3ccc(cc3)N/C(=N/[H])/N)/N
7ZRR,ZBR,NON-POLYMER,356.88,GHITVUOBZBZMND-UHFFFAOYSA-N,c1c(cc(cc1CBr)CBr)CBr
7ZRT,ZBR,NON-POLYMER,356.88,GHITVUOBZBZMND-UHFFFAOYSA-N,c1c(cc(cc1CBr)CBr)CBr
6C3O,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
6C3P,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
7S5X,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
7S5Y,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
7S5Z,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
7S60,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
7S61,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
6NPY,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
7ALV,RM5,non-polymer,442.957,RTJGVFANTDWUEG-UHFFFAOYSA-N,CC(C)c1cc(cc(c1NC(=O)NS(=O)(=O)c2cc(co2)C(C)(C)O)C(C)C)Cl
7PZC,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
7VTP,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
7ZGU,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
8EJ4,AGS,NON-POLYMER,523.247,NLTUCYMLOPLUHL-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N
8ETR,WTN,non-polymer,431.509,NDRARVKETDZHBS-AWEZNQCLSA-N,CN[C@H]1Cn2c(c(cn2)S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)OC1
8RI2,A1H02,non-polymer,437.944,AXAOJXUYQVCGBD-UHFFFAOYSA-N,CC(C)(C1=NN(C(=O)c2n1c3cc(sc3c2)Cl)CC(=O)N[C@@H]4CCCN(C4)C)O
8SWK,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
8SXN,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
8WSM,XE3,non-polymer,448.417,AXBUEIBPZRUIGE-UHFFFAOYSA-N,Cc1ccc(cc1Nc2nc(co2)C(=O)NS(=O)(=O)N3CCCOCC3)C(F)(F)F
5KZW,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5KZX,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5NN3,PGE,NON-POLYMER,150.173,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O
5NN4,SC2,peptide-like,163.195,PWKSKIMOESPYIA-BYPYZUCNSA-N,CC(=O)N[C@@H](CS)C(=O)O
5NN5,NOJ,D-saccharide,163.172,LXBIFEVIBLOUGU-JGWLITMVSA-N,C1[C@@H]([C@H]([C@@H]([C@H](N1)CO)O)O)O
5NN6,MIG,NON-POLYMER,207.224,IBAQFPQHRJAVAV-ULAWRXDQSA-N,C1[C@@H]([C@H]([C@@H]([C@H]([N@@]1CCO)CO)O)O)O
5NN8,PGE,NON-POLYMER,150.173,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O
7P2Z,YTW,NON-POLYMER,255.246,LDXSPHJOJCEWFB-MREPKMFUSA-N,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H]2[C@H]1OS(=O)(=O)N2)O)O)O)O
7P32,56I,non-polymer,257.261,QOECHHYORUOADE-PJEQPVAWSA-N,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)NS(=O)(=O)O
4Z1F,H71,NON-POLYMER,512.368,SUPVGFZUWFMATN-UHFFFAOYSA-N,CC(C)NCCCn1c2c(c(ncn2)N)nc1Sc3cc4c(cc3I)OCO4
4Z1G,94M,NON-POLYMER,318.762,QULDDKSCVCJTPV-UHFFFAOYSA-N,Cc1cnc(c(c1OC)C)Cn2cnc3c2nc(nc3Cl)N
4Z1H,4KP,NON-POLYMER,759.639,XFZHUJRJLSACIB-UHFFFAOYSA-N,c1ccc(cc1)P(CCCCCCn2c3c(c(ncn3)N)nc2Sc4cc5c(cc4I)OCO5)(c6ccccc6)c7ccccc7
4Z1I,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
5F5R,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
5HPH,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
5Y3N,8MF,NON-POLYMER,382.6,BIABSXPPEYWVER-UHFFFAOYSA-N,c1c(c(cc2c1OCO2)Br)Cn3c4c(cn3)c(nc(n4)N)Cl
5Y3O,8M9,NON-POLYMER,318.762,IKGRZHVFOMUXCQ-UHFFFAOYSA-N,Cc1cnc(c(c1OC)C)Cn2c3c(cn2)c(nc(n3)N)Cl
6XG6,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
7C04,FEU,non-polymer,357.718,CRNFGOLKBZYMGM-UHFFFAOYSA-N,COc1cc(ccc1Cn2c3c(cn2)c(nc(n3)N)Cl)C(F)(F)F
7C05,FE6,non-polymer,356.581,UKBISIPKUKNJKU-UHFFFAOYSA-N,c1cc(c(cc1Br)F)Cn2c3c(cn2)c(nc(n3)N)Cl
7C7B,FJX,non-polymer,398.599,JGUUSDOBVPWHAQ-UHFFFAOYSA-N,c1c(c(cc2c1OCO2)Br)Cn3c4c(c(nc(n4)N)Cl)nc3O
7C7C,FK0,non-polymer,372.58,CCUHAWKQXDIYIR-UHFFFAOYSA-N,c1cc(c(cc1Br)F)Cn2c3c(c(nc(n3)N)Cl)nc2O
7KCK,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7KCL,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7KCM,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7KLU,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7KLV,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
7U8U,UJY,non-polymer,700.76,LKRQAENWLOVTOO-UHFFFAOYSA-N,c1ccc(cc1)P(CCCOc2ccc3cn(cc3c2)C(=O)c4cc(ccc4O)C(=O)n5cc6ccccc6c5)(c7ccccc7)c8ccccc8
7U8V,UJS,non-polymer,380.395,FQSLQNAXZJFWRX-UHFFFAOYSA-N,c1ccc2cn(cc2c1)C(=O)c3ccc(c(c3)C(=O)n4cc5ccccc5c4)O
7U8W,KUC,non-polymer,416.376,NDSVVWMRIUKJHF-UHFFFAOYSA-N,c1cc2cn(cc2c(c1)F)C(=O)c3ccc(c(c3)C(=O)n4cc5ccc(cc5c4)F)O
7U8X,UJV,non-polymer,428.412,CNJHIRFLYFXCOH-UHFFFAOYSA-N,COc1ccc2cn(cc2c1)C(=O)c3cc(ccc3O)C(=O)n4cc5cccc(c5c4)F
7ULK,42C,NON-POLYMER,163.18,BVIAOQMSVZHOJM-UHFFFAOYSA-N,CN(C)c1c2c(nc[nH]2)ncn1
8D8I,QFX,non-polymer,322.748,XWHTYUYQMHCFMT-UHFFFAOYSA-N,c1ccc(cc1)c2ccccc2Oc3ccc4nnc(n4n3)Cl
7ZET,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
7ZEU,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3PLS,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
4FWW,PEG,NON-POLYMER,106.12,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O
8ZKD,ANP,NON-POLYMER,506.196,PVKSNHVPLWYQGJ-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N
3K35,APR,NON-POLYMER,559.316,SRNWOUGRCWSEMX-KEOHHSTQSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)O)N
3PKI,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
3PKJ,A2N,NON-POLYMER,600.368,YKUBGMLROVEQHG-YUGVQSHHSA-N,CC(=O)N[C@@H]1[C@@H]([C@H](O[C@H]1O)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3ncnc4N)O)O)O
3ZG6,APR,NON-POLYMER,559.316,SRNWOUGRCWSEMX-KEOHHSTQSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)O)N
5MF6,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
5MFP,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
5MFZ,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
5MGN,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
5X16,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
5Y2F,8L9,NON-POLYMER,612.273,MJYYUGUIBHEWRX-UHFFFAOYSA-N,Cc1cc(c(cc1NS(=O)(=O)c2ccc(cc2C(=O)O)NS(=O)(=O)c3cc(cc(c3)Cl)Cl)Br)F
6HOY,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
6QCD,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
6QCE,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
6QCH,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
6QCJ,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
6XUY,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
6XV1,8L9,NON-POLYMER,612.273,MJYYUGUIBHEWRX-UHFFFAOYSA-N,Cc1cc(c(cc1NS(=O)(=O)c2ccc(cc2C(=O)O)NS(=O)(=O)c3cc(cc(c3)Cl)Cl)Br)F
6XV6,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
6XVG,8L9,NON-POLYMER,612.273,MJYYUGUIBHEWRX-UHFFFAOYSA-N,Cc1cc(c(cc1NS(=O)(=O)c2ccc(cc2C(=O)O)NS(=O)(=O)c3cc(cc(c3)Cl)Cl)Br)F
6ZU4,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
7CL0,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
7CL1,8L9,NON-POLYMER,612.273,MJYYUGUIBHEWRX-UHFFFAOYSA-N,Cc1cc(c(cc1NS(=O)(=O)c2ccc(cc2C(=O)O)NS(=O)(=O)c3cc(cc(c3)Cl)Cl)Br)F
8AK5,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AK6,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AK7,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AK8,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AK9,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AKA,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AKB,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AKC,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AKD,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AKE,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AKF,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8AKG,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8BL0,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8BL1,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8CNM,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8CNO,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
8F86,ZSL,non-polymer,587.392,JPGLSFZFEDXQNE-MLCZKHQMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@@H]5[C@H](O4)SCO5)O)O)O)N
8I2B,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
9G7H,AR6,NON-POLYMER,559.316,SRNWOUGRCWSEMX-ZQSHOCFMSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N
5FO9,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3GKH,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
3GKI,CLR,NON-POLYMER,386.654,HVYWMOMLDIMFJA-DPAQBDIFSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
3GKJ,HC3,NON-POLYMER,402.653,INBGSXNNRGWLJU-ZHHJOTBYSA-N,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
3JD8,CLR,NON-POLYMER,386.654,HVYWMOMLDIMFJA-DPAQBDIFSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
5HNS,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5JNX,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5KWY,C3S,NON-POLYMER,466.717,BHYOQNUELFTYRT-DPAQBDIFSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C
5U73,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
5U74,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6UOX,QDG,non-polymer,784.529,NLXNHAVZBIVNIU-DIDXUJGESA-N,CC[C@H](C)N1C(=O)N(C=N1)c2ccc(c(c2)Br)N3CCN(CC3)c4ccc(cc4)OC[C@H]5CO[C@](O5)(Cn6cncn6)c7ccc(cc7Cl)Cl
