@structureId,@chemicalID,@type,@molecularWeight,InChIKey,smiles
7G00,WII,non-polymer,415.506,ZXVOGITXGGTCJD-UHFFFAOYSA-N,CC(C)(C)c1nc(no1)c2c3c(sc2NC(=O)C4=C(CCC4)C(=O)O)CCCC3
7G0W,BEN,NON-POLYMER,120.152,PXXJHWLDUBFPOL-UHFFFAOYSA-N,[H]/N=C(\c1ccccc1)/N
5FQL,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6IOZ,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
8C07,SY8,non-polymer,101.147,VTHKLCWOLNQWHB-UHFFFAOYSA-N,CC(=O)CCCN
1BZS,BSI,NON-POLYMER,393.456,BNVMUDXGABBWGP-OAQYLSRUSA-N,c1ccc(cc1)c2ccc(cc2)S(=O)(=O)[N@@]3Cc4ccccc4C[C@@H]3C(=O)O
1I76,BSI,NON-POLYMER,393.456,BNVMUDXGABBWGP-OAQYLSRUSA-N,c1ccc(cc1)c2ccc(cc2)S(=O)(=O)[N@@]3Cc4ccccc4C[C@@H]3C(=O)O
1JH1,JST,NON-POLYMER,279.788,ZVZPCRKQNRRBOQ-UHFFFAOYSA-N,C=CCCN=C1NN=C(CS1)c2ccc(cc2)Cl
1JJ9,BBT,NON-POLYMER,331.366,IPBPOBHSNJFRFT-UHFFFAOYSA-N,c1ccc(cc1)[C@]2(C(=O)NC(=NC2=O)O)N3CCC(CC3)CCO
1KBC,RIN,NON-POLYMER,212.332,CQZLEYBEPASILI-NSHDSACASA-N,C1CCCCCNC(=O)[C@H](CCCC1)N
1MMB,BAT,NON-POLYMER,477.64,XFILPEOLDIKJHX-QYZOEREBSA-N,CC(C)C[C@H]([C@H](CSc1cccs1)C(=O)NO)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC
1MNC,PLH,NON-POLYMER,349.425,MOPRTFSMCQNUCT-CABCVRRESA-N,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC
1ZP5,2NI,NON-POLYMER,311.335,GVMUNGGWXRKCEU-UHFFFAOYSA-N,CN(CCOc1ccc(cc1)c2ccc(cc2)C#N)C(=O)NO
1ZS0,EIN,NON-POLYMER,399.398,BZVYQWLRCHLAGK-KRWDZBQOSA-N,CC(C)[C@@H](NS(=O)(=O)c1ccc(cc1)c2ccc(cc2)OC)P(=O)(O)O
1ZVX,FIN,NON-POLYMER,399.398,BZVYQWLRCHLAGK-QGZVFWFLSA-N,CC(C)[C@H](NS(=O)(=O)c1ccc(cc1)c2ccc(cc2)OC)P(=O)(O)O
3DNG,AXA,NON-POLYMER,467.498,ITADELAVAWJACR-NSHDSACASA-N,c1cc2c(cc1CNC(=O)C3=Nc4c(c5c(s4)CCC[C@H]5CC(=O)N)C(=O)N3)NC(=O)CO2
3DPE,AXB,NON-POLYMER,539.583,QHDIXGPUTSAIJX-UHFFFAOYSA-N,c1cc2c(cc1CNC(=O)C3=Nc4c(c5c(s4)CS(=O)(=O)CC5)C(=O)N3)C[N@@](CC2)C6=C(C(=O)C6=O)N
3DPF,AXB,NON-POLYMER,539.583,QHDIXGPUTSAIJX-UHFFFAOYSA-N,c1cc2c(cc1CNC(=O)C3=Nc4c(c5c(s4)CS(=O)(=O)CC5)C(=O)N3)C[N@@](CC2)C6=C(C(=O)C6=O)N
3TT4,E1S,NON-POLYMER,374.454,XNDAUZRSIAEAAR-HNNXBMFYSA-N,Cc1ccc(s1)c2ccc(cc2)CCC(=O)N[C@@H](CCC(=O)O)C(=O)N
4QKZ,QZK,NON-POLYMER,407.273,SZOCMHFDKYEXMY-UHFFFAOYSA-N,c1ccc(cc1)c2ccc(cc2)S(=O)(=O)NC(P(=O)(O)O)P(=O)(O)O
5H8X,5XT,NON-POLYMER,341.381,OGGBNPCRZSBOOJ-UHFFFAOYSA-N,c1ccc(cc1)c2ccc(cc2)S(=O)(=O)Nc3ccc(c(c3)O)O
4HC4,SAH,non-polymer,384.411,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
4QPP,36S,NON-POLYMER,397.941,SEJLXUYMIRXRMJ-UHFFFAOYSA-N,CNCCN1CCC(CC1)c2ccc3c(c2)c(c([nH]3)c4ccccc4OC)Cl
4QQK,37H,NON-POLYMER,437.454,PRQKNHVENSAKGM-TVDBPQCTSA-N,[H]/N=C(/N)\NC[C@@H](CC[C@@H](C(=O)O)N)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
4Y2H,SAH,non-polymer,384.411,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
4Y30,49L,NON-POLYMER,442.594,QMDKVNSQXPVCRD-RQNOJGIXSA-N,CNCCN(C)Cc1c[nH]nc1c2ccc(cc2)OC3CC(C3)OCCC4CCOCC4
5E8R,SAH,non-polymer,384.411,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
5EGS,SAH,non-polymer,384.411,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
5HZM,SAH,non-polymer,384.411,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
5WCF,A0S,NON-POLYMER,443.266,IPHKQIFYQWJQAB-HXUWFJFHSA-N,Cc1ccc2c(c1)[C@H](N(CC(=O)N2)C(=O)c3ccc(o3)Br)c4ccc(cc4)F
6P7I,SAH,non-polymer,384.411,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
6W6D,T9A,non-polymer,469.394,NIPTUMFVYBXSMZ-JOCHJYFZSA-N,Cc1ccc2c(c1)[C@H](N(CC(=O)N2)C(=O)c3ccc(s3)Br)c4cc(cc(c4)C)C
6WAD,TQ7,non-polymer,386.305,WORZHUYQQIIZTA-UHFFFAOYSA-N,CN(C(c1ccccc1)c2ccccc2)C(=O)c3ccc(s3)Br
7NR4,UO2,non-polymer,387.456,HKVYLIVZRUYPKC-NSHDSACASA-N,C[C@@H](C(=O)Nc1ccc2c(c1)c([nH]n2)c3cccc(c3)S(=O)(=O)N(C)C)N
4YAY,ZD7,NON-POLYMER,438.524,BFVNEYDCFJNLGN-UHFFFAOYSA-N,CCc1cc2c(c(n1)CC)CCC(=O)N2Cc3ccc(cc3)c4ccccc4c5[nH]nnn5
4ZUD,OLM,NON-POLYMER,446.502,VTRAEEWXHOVJFV-UHFFFAOYSA-N,CCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4[nH]nnn4)C(=O)O)C(C)(C)O
6DO1,OLC,NON-POLYMER,356.54,RZRNAYUHWVFMIP-GDCKJWNLSA-N,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](CO)O
6OS0,NAG,"D-saccharide, beta linking",221.208,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
6OS1,CLR,NON-POLYMER,386.654,HVYWMOMLDIMFJA-DPAQBDIFSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
6OS2,CLR,NON-POLYMER,386.654,HVYWMOMLDIMFJA-DPAQBDIFSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
4JA8,NDP,NON-POLYMER,745.421,ACFIXJIJDZMPPO-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
5I95,NDP,NON-POLYMER,745.421,ACFIXJIJDZMPPO-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
5I96,NDP,NON-POLYMER,745.421,ACFIXJIJDZMPPO-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
5SVN,NDP,NON-POLYMER,745.421,ACFIXJIJDZMPPO-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
5SVO,NAP,NON-POLYMER,743.405,XJLXINKUBYWONI-NNYOXOHSSA-N,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)([O-])O[P@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)OP(=O)(O)O)O)O)O)C(=O)N
6ADI,NDP,NON-POLYMER,745.421,ACFIXJIJDZMPPO-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
6UJ8,1PE,NON-POLYMER,238.278,JLFNLZLINWHATN-UHFFFAOYSA-N,C(COCCOCCOCCOCCO)O
6UJ9,NHE,NON-POLYMER,207.29,MKWKNSIESPFAQN-UHFFFAOYSA-N,C1CCC(CC1)NCCS(=O)(=O)O
6VFZ,NDP,NON-POLYMER,745.421,ACFIXJIJDZMPPO-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
1M2Z,DEX,NON-POLYMER,392.461,UREBDLICKHMUKA-CXSFZGCWSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
1NHZ,486,NON-POLYMER,429.594,VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)O
1P93,DEX,NON-POLYMER,392.461,UREBDLICKHMUKA-CXSFZGCWSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
3BQD,DAY,NON-POLYMER,488.618,FKAINCOIINXAOK-UFVJYOHBSA-N,C[C@@H]1C[C@H]2[C@@H]3C=C(C4=Cc5c(cnn5c6ccccc6)C[C@@]4([C@H]3[C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)C)C
3CLD,GW6,NON-POLYMER,538.576,XTULMSXFIHGYFS-VLSRWLAYSA-N,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)OC(=O)c5ccco5)C)O)F)C)F
3E7C,866,NON-POLYMER,562.344,LKQMULLPLYLIGW-QFIPXVFZSA-N,CCN(C[C@@](CNC(=O)c1cnn(c1N)c2ccc(cc2)F)(C(F)(F)F)O)C(=O)c3c(cccc3Cl)Cl
3H52,486,NON-POLYMER,429.594,VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)O
3K22,JZS,NON-POLYMER,517.424,SDBGIXABAWIVLY-GFCCVEGCSA-N,Cc1cc(c2cnn(c2c1)c3cccc(c3)C(=O)N[C@H](C)C(=O)N)NCC(C(F)(F)F)(C(F)(F)F)O
3K23,JZN,NON-POLYMER,655.682,AKJCJJOQRAGWOW-ZORMNXRFSA-N,Cc1cc(c2cnn(c2c1)c3cccc(c3)C(=O)N4CCC[C@@H]4C(=O)N)NC[C@](CC(C)(C)c5cc(ccc5OC)F)(C(F)(F)F)O
4CSJ,NN7,non-polymer,466.571,NMWIJNGJMPMFQG-IBGZPJMESA-N,Cc1cc(c(c(c1)C)S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3c4ccc(cc4)F)C
4LSJ,LSJ,NON-POLYMER,435.535,PHIKAOOZNGLKDI-QQTULTPQSA-N,CC/C(=C/1\c2ccccc2OCc3c1c(ccc3)OC)/c4cccc(c4)NS(=O)(=O)C
4MDD,29M,NON-POLYMER,509.635,MFAGIEMFDDDLMT-UHFFFAOYSA-N,CC(C)c1cc2c(c([nH]c2c(c1)NS(=O)(=O)C)CN(C)Cc3ccccc3)c4ccc(cc4OC)F
4P6W,MOF,NON-POLYMER,521.429,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)c5ccco5)C)O)Cl)C
4P6X,HCY,non-polymer,362.46,JYGXADMDTFJGBT-VWUMJDOOSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O
4UDC,CPS,NON-POLYMER,614.877,UMCMPZBLKLEWAF-BCTGSCMUSA-N,C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
4UDD,CPS,NON-POLYMER,614.877,UMCMPZBLKLEWAF-BCTGSCMUSA-N,C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
5G3J,CPS,NON-POLYMER,614.877,UMCMPZBLKLEWAF-BCTGSCMUSA-N,C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
5G5W,R8C,NON-POLYMER,457.42,UITKQZZSZUEHEA-NYHFZMIOSA-N,C[C@@H]([C@@H](c1ccccc1)Oc2ccc3c(c2)cnn3c4ccc(cc4)F)NC(=O)C(F)(F)F
5NFP,CPS,NON-POLYMER,614.877,UMCMPZBLKLEWAF-BCTGSCMUSA-N,C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
5NFT,8W8,NON-POLYMER,487.446,FCNQMDSJHADDFT-WNSKOXEYSA-N,C[C@@H]([C@@H](c1cccc(c1)OC)Oc2ccc3c(c2)cnn3c4ccc(cc4)F)NC(=O)C(F)(F)F
5UC1,CPS,NON-POLYMER,614.877,UMCMPZBLKLEWAF-BCTGSCMUSA-N,C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
5UC3,486,NON-POLYMER,429.594,VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)O
6DXK,HJ4,NON-POLYMER,471.673,MKYOYWSMPLRHDW-SSKMXYOESA-N,C[C@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#CC(C)(C)C)O)c5ccc(cc5)N(C)C
6EL6,B9Q,NON-POLYMER,460.5,YDRQCGICZKAGCQ-LMKMVOKYSA-N,C[C@@H]([C@@H](c1ccc(nc1)OC)Oc2ccc3c(c2)cnn3c4ccc(cc4)F)NC(=O)C5CC5
6EL7,B9T,NON-POLYMER,465.291,LQEPRVHNDMBUPF-GTNSWQLSSA-N,C[C@@H]([C@@H](c1cnc(nc1)C2CC2)Oc3ccc(cc3Br)C#N)NC(=O)C(C)(F)F
6EL9,B9W,NON-POLYMER,494.533,ZQFNDBISEYQVRR-LOSJGSFVSA-N,CC(C)[C@@H]([C@@H](c1ccccc1)Oc2ccc3c(c2)cnn3C4=CN(C(=O)C=C4)C)NC(=O)C(C)(F)F
6X6D,CAC,NON-POLYMER,136.989,OGGXGZAMXPVRFZ-UHFFFAOYSA-M,C[As](=O)(C)[O-]
6YMO,SAL,NON-POLYMER,138.121,YGSDEFSMJLZEOE-UHFFFAOYSA-N,c1ccc(c(c1)C(=O)O)O
7KRJ,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
7KW7,ADP,NON-POLYMER,427.201,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O)O)N
7PRV,GW6,NON-POLYMER,538.576,XTULMSXFIHGYFS-VLSRWLAYSA-N,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)OC(=O)c5ccco5)C)O)F)C)F
7PRW,82H,non-polymer,606.616,ZZWJKLGCDHYVMB-BWGXUDETSA-N,C[C@@H]([C@@H](c1ccc2c(c1)OCCO2)Oc3ccc4c(c3)cnn4c5cccc(c5)C(=O)N[C@@H]6CCOC6)NC(=O)C(C)(F)F
7PRX,82H,non-polymer,606.616,ZZWJKLGCDHYVMB-BWGXUDETSA-N,C[C@@H]([C@@H](c1ccc2c(c1)OCCO2)Oc3ccc4c(c3)cnn4c5cccc(c5)C(=O)N[C@@H]6CCOC6)NC(=O)C(C)(F)F
8A9G,QJK,non-polymer,494.838,JNIFVXVQHFKKPJ-HXUWFJFHSA-N,c1cc(ccc1[C@@H]2C(=C(C(=O)N2c3ccc(c(c3)C(=O)O)O)O)C(=O)c4ccc(cc4)Cl)N(=O)=O
8FFV,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
8FFW,ATP,NON-POLYMER,507.181,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)O)N
8VKZ,A1ACE,non-polymer,569.687,MPEPSOPXQDGEHP-XSZYCUJUSA-N,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(O[C@@H](O4)c5ccc(cc5)Cc6cccc(c6)N)C(=O)CO)CCC7=CC(=O)C=C[C@]37C)O
8J2F,C14,NON-POLYMER,198.388,BGHCVCJVXZWKCC-UHFFFAOYSA-N,CCCCCCCCCCCCCC
